title,price_current,price_original,discount_percent,discount_source,has_coupon,is_limited_time_deal,url,product_dimensions
Brand Adjustable Cap - Clean UP LA Dodgers,36.95,,,,False,False,https://www.amazon.com/47-Angeles-Dodgers-Washed-Vintage/dp/B081S3V4J2/ref=sr_1_48?crid=3UD0HZDEGZ2PT&dib=eyJ2IjoiMSJ9.rsRuWNAZIB5bJy_6apC1D9w8GVqAJ9TetzuQVaYrdGxRpYfEX2q__cT3x02aZFhXWIjPAUUVfrLxdpUcTZNh-2NFOdWa55d860FdAeQYkbO3U623ZVoeyq_65dpvZm51wyOra0XRrU-MV5pJoCUi3taKsvP47q1PqQb2rnWYvYm7jRz5WOUnIGzB8rz8EehRq4nyu_4GVBI2CS41EJl5GAb8dhme8mYwDL0h6DZ1eZ3xg8jYNzurCJrnzXfq1FUlZlaG1N52_8PKAFRmS9iYtrUI6nAJtagnhlVZRzGp_ck.ZfdmHyvs1zAd38CngtgCYcgwR0HBJ4RoOgwDi4YuL5c&dib_tag=se&keywords=hats&qid=1759276708&sprefix=ha%2Caps%2C230&sr=8-48,
20 Pack Baseball Cap Blank Trucker Hats Bulk Wholesale Hats Adjustable Plain for Men Women,38.99,,,,False,False,https://www.amazon.com/LYDTICK-Baseball-Wholesale-Sublimation-Adjustable/dp/B0D17ZDK3W/ref=sr_1_49?crid=3UD0HZDEGZ2PT&dib=eyJ2IjoiMSJ9.rsRuWNAZIB5bJy_6apC1D9w8GVqAJ9TetzuQVaYrdGxRpYfEX2q__cT3x02aZFhXWIjPAUUVfrLxdpUcTZNh-2NFOdWa55d860FdAeQYkbO3U623ZVoeyq_65dpvZm51wyOra0XRrU-MV5pJoCUi3taKsvP47q1PqQb2rnWYvYm7jRz5WOUnIGzB8rz8EehRq4nyu_4GVBI2CS41EJl5GAb8dhme8mYwDL0h6DZ1eZ3xg8jYNzurCJrnzXfq1FUlZlaG1N52_8PKAFRmS9iYtrUI6nAJtagnhlVZRzGp_ck.ZfdmHyvs1zAd38CngtgCYcgwR0HBJ4RoOgwDi4YuL5c&dib_tag=se&keywords=hats&qid=1759276708&sprefix=ha%2Caps%2C230&sr=8-49,
"Brand MLB Moss Green Primary Logo Clean Up Adjustable Strap Baseball Cap Hat, Adult One Size Fits All",30.65,,,,False,False,https://www.amazon.com/47-Brand-Primary-Adjustable-Baseball/dp/B0DSLWR2NF/ref=sr_1_50?crid=3UD0HZDEGZ2PT&dib=eyJ2IjoiMSJ9.rsRuWNAZIB5bJy_6apC1D9w8GVqAJ9TetzuQVaYrdGxRpYfEX2q__cT3x02aZFhXWIjPAUUVfrLxdpUcTZNh-2NFOdWa55d860FdAeQYkbO3U623ZVoeyq_65dpvZm51wyOra0XRrU-MV5pJoCUi3taKsvP47q1PqQb2rnWYvYm7jRz5WOUnIGzB8rz8EehRq4nyu_4GVBI2CS41EJl5GAb8dhme8mYwDL0h6DZ1eZ3xg8jYNzurCJrnzXfq1FUlZlaG1N52_8PKAFRmS9iYtrUI6nAJtagnhlVZRzGp_ck.ZfdmHyvs1zAd38CngtgCYcgwR0HBJ4RoOgwDi4YuL5c&dib_tag=se&keywords=hats&qid=1759276708&sprefix=ha%2Caps%2C230&sr=8-50,
Men's 518015-010 Tech Swoosh Cap,24.69,,,,False,False,https://www.amazon.com/Nike-Team-Campus-Cap-102699/dp/B015RK4JXQ/ref=sr_1_51?crid=3UD0HZDEGZ2PT&dib=eyJ2IjoiMSJ9.rsRuWNAZIB5bJy_6apC1D9w8GVqAJ9TetzuQVaYrdGxRpYfEX2q__cT3x02aZFhXWIjPAUUVfrLxdpUcTZNh-2NFOdWa55d860FdAeQYkbO3U623ZVoeyq_65dpvZm51wyOra0XRrU-MV5pJoCUi3taKsvP47q1PqQb2rnWYvYm7jRz5WOUnIGzB8rz8EehRq4nyu_4GVBI2CS41EJl5GAb8dhme8mYwDL0h6DZ1eZ3xg8jYNzurCJrnzXfq1FUlZlaG1N52_8PKAFRmS9iYtrUI6nAJtagnhlVZRzGp_ck.ZfdmHyvs1zAd38CngtgCYcgwR0HBJ4RoOgwDi4YuL5c&dib_tag=se&keywords=hats&qid=1759276708&sprefix=ha%2Caps%2C230&sr=8-51,
Flat Brim Trucker Cap Adjustable Snapback Hat Mesh Back for Men Women,19.98,,10.0,coupon,True,False,https://www.amazon.com/BASSDASH-Trucker-Adjustable-Snapback-Women/dp/B0CMTV4QMM/ref=sr_1_52?crid=3UD0HZDEGZ2PT&dib=eyJ2IjoiMSJ9.rsRuWNAZIB5bJy_6apC1D9w8GVqAJ9TetzuQVaYrdGxRpYfEX2q__cT3x02aZFhXWIjPAUUVfrLxdpUcTZNh-2NFOdWa55d860FdAeQYkbO3U623ZVoeyq_65dpvZm51wyOra0XRrU-MV5pJoCUi3taKsvP47q1PqQb2rnWYvYm7jRz5WOUnIGzB8rz8EehRq4nyu_4GVBI2CS41EJl5GAb8dhme8mYwDL0h6DZ1eZ3xg8jYNzurCJrnzXfq1FUlZlaG1N52_8PKAFRmS9iYtrUI6nAJtagnhlVZRzGp_ck.ZfdmHyvs1zAd38CngtgCYcgwR0HBJ4RoOgwDi4YuL5c&dib_tag=se&keywords=hats&qid=1759276708&sprefix=ha%2Caps%2C230&sr=8-52,
Men's Iso-chill ArmourVent Stretch Fit Hat,30.0,,,,False,False,https://www.amazon.com/Under-Armour-Standard-Iso-Chill-ArmourVent/dp/B0C12TRHRQ/ref=sr_1_53?crid=3UD0HZDEGZ2PT&dib=eyJ2IjoiMSJ9.rsRuWNAZIB5bJy_6apC1D9w8GVqAJ9TetzuQVaYrdGxRpYfEX2q__cT3x02aZFhXWIjPAUUVfrLxdpUcTZNh-2NFOdWa55d860FdAeQYkbO3U623ZVoeyq_65dpvZm51wyOra0XRrU-MV5pJoCUi3taKsvP47q1PqQb2rnWYvYm7jRz5WOUnIGzB8rz8EehRq4nyu_4GVBI2CS41EJl5GAb8dhme8mYwDL0h6DZ1eZ3xg8jYNzurCJrnzXfq1FUlZlaG1N52_8PKAFRmS9iYtrUI6nAJtagnhlVZRzGp_ck.ZfdmHyvs1zAd38CngtgCYcgwR0HBJ4RoOgwDi4YuL5c&dib_tag=se&keywords=hats&qid=1759276708&sprefix=ha%2Caps%2C230&sr=8-53,
"Unisex Cotton Twill Fitted Baseball Cap, Black, Large-X-Large",10.52,,,,False,False,https://www.amazon.com/Flexfit-Cotton-Twill-Fitted-Black/dp/B073DV1J8G/ref=sr_1_54?crid=3UD0HZDEGZ2PT&dib=eyJ2IjoiMSJ9.rsRuWNAZIB5bJy_6apC1D9w8GVqAJ9TetzuQVaYrdGxRpYfEX2q__cT3x02aZFhXWIjPAUUVfrLxdpUcTZNh-2NFOdWa55d860FdAeQYkbO3U623ZVoeyq_65dpvZm51wyOra0XRrU-MV5pJoCUi3taKsvP47q1PqQb2rnWYvYm7jRz5WOUnIGzB8rz8EehRq4nyu_4GVBI2CS41EJl5GAb8dhme8mYwDL0h6DZ1eZ3xg8jYNzurCJrnzXfq1FUlZlaG1N52_8PKAFRmS9iYtrUI6nAJtagnhlVZRzGp_ck.ZfdmHyvs1zAd38CngtgCYcgwR0HBJ4RoOgwDi4YuL5c&dib_tag=se&keywords=hats&qid=1759276708&sprefix=ha%2Caps%2C230&sr=8-54,
Athletic Baseball Fitted Cap Hat,12.52,,,,False,False,https://www.amazon.com/Flexfit-Athletic-Baseball-Fitted-Medium/dp/B073DWL72L/ref=sr_1_55?crid=3UD0HZDEGZ2PT&dib=eyJ2IjoiMSJ9.rsRuWNAZIB5bJy_6apC1D9w8GVqAJ9TetzuQVaYrdGxRpYfEX2q__cT3x02aZFhXWIjPAUUVfrLxdpUcTZNh-2NFOdWa55d860FdAeQYkbO3U623ZVoeyq_65dpvZm51wyOra0XRrU-MV5pJoCUi3taKsvP47q1PqQb2rnWYvYm7jRz5WOUnIGzB8rz8EehRq4nyu_4GVBI2CS41EJl5GAb8dhme8mYwDL0h6DZ1eZ3xg8jYNzurCJrnzXfq1FUlZlaG1N52_8PKAFRmS9iYtrUI6nAJtagnhlVZRzGp_ck.ZfdmHyvs1zAd38CngtgCYcgwR0HBJ4RoOgwDi4YuL5c&dib_tag=se&keywords=hats&qid=1759276708&sprefix=ha%2Caps%2C230&sr=8-55,
8 Pack Vintage Washed Baseball Cap Golf Dad Hat Distressed Cotton Plain Trucker Hats for Men Women,19.99,,,,False,False,https://www.amazon.com/LYDTICK-Vintage-Baseball-Distressed-Trucker/dp/B0FHH1MV26/ref=sr_1_56?crid=3UD0HZDEGZ2PT&dib=eyJ2IjoiMSJ9.rsRuWNAZIB5bJy_6apC1D9w8GVqAJ9TetzuQVaYrdGxRpYfEX2q__cT3x02aZFhXWIjPAUUVfrLxdpUcTZNh-2NFOdWa55d860FdAeQYkbO3U623ZVoeyq_65dpvZm51wyOra0XRrU-MV5pJoCUi3taKsvP47q1PqQb2rnWYvYm7jRz5WOUnIGzB8rz8EehRq4nyu_4GVBI2CS41EJl5GAb8dhme8mYwDL0h6DZ1eZ3xg8jYNzurCJrnzXfq1FUlZlaG1N52_8PKAFRmS9iYtrUI6nAJtagnhlVZRzGp_ck.ZfdmHyvs1zAd38CngtgCYcgwR0HBJ4RoOgwDi4YuL5c&dib_tag=se&keywords=hats&qid=1759276708&sprefix=ha%2Caps%2C230&sr=8-56,
Men's A18 Acrylic Watch Cap,19.99,,,,False,False,https://www.amazon.com/Carhartt-Acrylic-Bright-Orange-Size/dp/B002G9UEFY/ref=sr_1_57?crid=3UD0HZDEGZ2PT&dib=eyJ2IjoiMSJ9.rsRuWNAZIB5bJy_6apC1D9w8GVqAJ9TetzuQVaYrdGxRpYfEX2q__cT3x02aZFhXWIjPAUUVfrLxdpUcTZNh-2NFOdWa55d860FdAeQYkbO3U623ZVoeyq_65dpvZm51wyOra0XRrU-MV5pJoCUi3taKsvP47q1PqQb2rnWYvYm7jRz5WOUnIGzB8rz8EehRq4nyu_4GVBI2CS41EJl5GAb8dhme8mYwDL0h6DZ1eZ3xg8jYNzurCJrnzXfq1FUlZlaG1N52_8PKAFRmS9iYtrUI6nAJtagnhlVZRzGp_ck.ZfdmHyvs1zAd38CngtgCYcgwR0HBJ4RoOgwDi4YuL5c&dib_tag=se&keywords=hats&qid=1759276708&sprefix=ha%2Caps%2C230&sr=8-57,
Men's Iso-chill ArmourVent Adjustable Hat,30.0,,,,False,False,https://www.amazon.com/Under-Armour-ArmourVent-Adjustable-Castlerock/dp/B0C13945CZ/ref=sr_1_58?crid=3UD0HZDEGZ2PT&dib=eyJ2IjoiMSJ9.rsRuWNAZIB5bJy_6apC1D9w8GVqAJ9TetzuQVaYrdGxRpYfEX2q__cT3x02aZFhXWIjPAUUVfrLxdpUcTZNh-2NFOdWa55d860FdAeQYkbO3U623ZVoeyq_65dpvZm51wyOra0XRrU-MV5pJoCUi3taKsvP47q1PqQb2rnWYvYm7jRz5WOUnIGzB8rz8EehRq4nyu_4GVBI2CS41EJl5GAb8dhme8mYwDL0h6DZ1eZ3xg8jYNzurCJrnzXfq1FUlZlaG1N52_8PKAFRmS9iYtrUI6nAJtagnhlVZRzGp_ck.ZfdmHyvs1zAd38CngtgCYcgwR0HBJ4RoOgwDi4YuL5c&dib_tag=se&keywords=hats&qid=1759276708&sprefix=ha%2Caps%2C230&sr=8-58,
"American Flag Trucker Hat - Snapback Hat, Baseball Cap for Men Women - Breathable Mesh Side, Adjustable Fit - for Casual Wear",,,,,False,False,https://www.amazon.com/American-Flag-Trucker-Hat-Breathable/dp/B09CTG33ZP/ref=sr_1_59?crid=3UD0HZDEGZ2PT&dib=eyJ2IjoiMSJ9.rsRuWNAZIB5bJy_6apC1D9w8GVqAJ9TetzuQVaYrdGxRpYfEX2q__cT3x02aZFhXWIjPAUUVfrLxdpUcTZNh-2NFOdWa55d860FdAeQYkbO3U623ZVoeyq_65dpvZm51wyOra0XRrU-MV5pJoCUi3taKsvP47q1PqQb2rnWYvYm7jRz5WOUnIGzB8rz8EehRq4nyu_4GVBI2CS41EJl5GAb8dhme8mYwDL0h6DZ1eZ3xg8jYNzurCJrnzXfq1FUlZlaG1N52_8PKAFRmS9iYtrUI6nAJtagnhlVZRzGp_ck.ZfdmHyvs1zAd38CngtgCYcgwR0HBJ4RoOgwDi4YuL5c&dib_tag=se&keywords=hats&qid=1759276708&sprefix=ha%2Caps%2C230&sr=8-59,
"47 New York Yankees Thorn Clean Up Dad Hat Baseball Cap - Khaki/Rose, Khaki, Red",33.99,,,,False,False,https://www.amazon.com/47-Yankees-Thorn-Clean-Baseball/dp/B09VCRFX7S/ref=sr_1_60?crid=3UD0HZDEGZ2PT&dib=eyJ2IjoiMSJ9.rsRuWNAZIB5bJy_6apC1D9w8GVqAJ9TetzuQVaYrdGxRpYfEX2q__cT3x02aZFhXWIjPAUUVfrLxdpUcTZNh-2NFOdWa55d860FdAeQYkbO3U623ZVoeyq_65dpvZm51wyOra0XRrU-MV5pJoCUi3taKsvP47q1PqQb2rnWYvYm7jRz5WOUnIGzB8rz8EehRq4nyu_4GVBI2CS41EJl5GAb8dhme8mYwDL0h6DZ1eZ3xg8jYNzurCJrnzXfq1FUlZlaG1N52_8PKAFRmS9iYtrUI6nAJtagnhlVZRzGp_ck.ZfdmHyvs1zAd38CngtgCYcgwR0HBJ4RoOgwDi4YuL5c&dib_tag=se&keywords=hats&qid=1759276708&sprefix=ha%2Caps%2C230&sr=8-60,
Outdoor UPF50+ Mesh Sun Hat Wide Brim Fishing Hat with Neck Flap Sun Hat for Men Women,14.44,,,,False,True,"https://www.amazon.com/Home-Prefer-Outdoor-UPF50-Fishing/dp/B07CS2NGNQ/ref=sxbs_pa_sp_search_thematic_btf_sspa?content-id=amzn1.sym.9cedcf95-cd36-48af-907f-d5adac8a82ca:amzn1.sym.9cedcf95-cd36-48af-907f-d5adac8a82ca&crid=3UD0HZDEGZ2PT&cv_ct_cx=hats&keywords=hats&pd_rd_i=B07CS2NGNQ&pd_rd_r=921bd8a9-d01e-4c47-8e5b-61c0140beaa4&pd_rd_w=sNkEW&pd_rd_wg=04yPS&pf_rd_p=9cedcf95-cd36-48af-907f-d5adac8a82ca&pf_rd_r=1T5873KKW5NJXNA8RH6C&qid=1759276708&sbo=RZvfv//HxDF+O5021pAnSA==&sprefix=ha,aps,230&sr=1-1-36c848c4-e051-4cd0-8275-c9e18233ba6a-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm&psc=1",
Trucker Hat [ Great Outdoors Design ] for Men and Women: Mid Profile Cap with Breathable Mesh Back and Adjustable Snap,29.99,,,,False,False,"https://www.amazon.com/Lindo-Trucker-Hat-Outdoors-Collection/dp/B06WV7411J/ref=sxbs_pa_sp_search_thematic_btf_sspa?content-id=amzn1.sym.9cedcf95-cd36-48af-907f-d5adac8a82ca:amzn1.sym.9cedcf95-cd36-48af-907f-d5adac8a82ca&crid=3UD0HZDEGZ2PT&cv_ct_cx=hats&keywords=hats&pd_rd_i=B06WV7411J&pd_rd_r=921bd8a9-d01e-4c47-8e5b-61c0140beaa4&pd_rd_w=sNkEW&pd_rd_wg=04yPS&pf_rd_p=9cedcf95-cd36-48af-907f-d5adac8a82ca&pf_rd_r=1T5873KKW5NJXNA8RH6C&qid=1759276708&sbo=RZvfv//HxDF+O5021pAnSA==&sprefix=ha,aps,230&sr=1-2-36c848c4-e051-4cd0-8275-c9e18233ba6a-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm&psc=1",
Vintage 1995 1996 1997 1998 1999 2000 2001 2002 2003 2004 Limited Edition Adjustable Embroidered Baseball Cap,18.99,,,,False,False,"https://www.amazon.com/Birthday-Decorations-Adjustable-Embroidered-Retirement/dp/B0DK6SRY89/ref=sxbs_pa_sp_search_thematic_btf_sspa?content-id=amzn1.sym.9cedcf95-cd36-48af-907f-d5adac8a82ca:amzn1.sym.9cedcf95-cd36-48af-907f-d5adac8a82ca&crid=3UD0HZDEGZ2PT&cv_ct_cx=hats&keywords=hats&pd_rd_i=B0DK6SRY89&pd_rd_r=921bd8a9-d01e-4c47-8e5b-61c0140beaa4&pd_rd_w=sNkEW&pd_rd_wg=04yPS&pf_rd_p=9cedcf95-cd36-48af-907f-d5adac8a82ca&pf_rd_r=1T5873KKW5NJXNA8RH6C&qid=1759276708&sbo=RZvfv//HxDF+O5021pAnSA==&sprefix=ha,aps,230&sr=1-3-36c848c4-e051-4cd0-8275-c9e18233ba6a-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm&psc=1",
Men's Caps - Del Mar Mesh Panel Baseball Cap Trucker Hat - Snap Back Hats for Men,33.99,,,,False,False,"https://www.amazon.com/Hurley-Mens-Caps-Baseball-Trucker/dp/B0DSM1D98G/ref=sxbs_pa_sp_search_thematic_btf_sspa?content-id=amzn1.sym.9cedcf95-cd36-48af-907f-d5adac8a82ca:amzn1.sym.9cedcf95-cd36-48af-907f-d5adac8a82ca&crid=3UD0HZDEGZ2PT&cv_ct_cx=hats&keywords=hats&pd_rd_i=B0DSM1D98G&pd_rd_r=921bd8a9-d01e-4c47-8e5b-61c0140beaa4&pd_rd_w=sNkEW&pd_rd_wg=04yPS&pf_rd_p=9cedcf95-cd36-48af-907f-d5adac8a82ca&pf_rd_r=1T5873KKW5NJXNA8RH6C&qid=1759276708&sbo=RZvfv//HxDF+O5021pAnSA==&sprefix=ha,aps,230&sr=1-4-36c848c4-e051-4cd0-8275-c9e18233ba6a-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm&psc=1",
UPF 50+ Men's Sun Hat Wide Brim Bucket Hat UV Protection Hat for Mens Womens Beach Safari Gardening Golf Fishing,13.49,,,,False,True,"https://www.amazon.com/Home-Prefer-Outdoor-Camouflage-Fishing/dp/B01CR650UO/ref=sxbs_pa_sp_search_thematic_btf_sspa?content-id=amzn1.sym.9cedcf95-cd36-48af-907f-d5adac8a82ca:amzn1.sym.9cedcf95-cd36-48af-907f-d5adac8a82ca&crid=3UD0HZDEGZ2PT&cv_ct_cx=hats&keywords=hats&pd_rd_i=B01CR650UO&pd_rd_r=921bd8a9-d01e-4c47-8e5b-61c0140beaa4&pd_rd_w=sNkEW&pd_rd_wg=04yPS&pf_rd_p=9cedcf95-cd36-48af-907f-d5adac8a82ca&pf_rd_r=1T5873KKW5NJXNA8RH6C&qid=1759276708&sbo=RZvfv//HxDF+O5021pAnSA==&sprefix=ha,aps,230&sr=1-5-36c848c4-e051-4cd0-8275-c9e18233ba6a-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm&psc=1",
